Year,Facility ID,Hospital Name,Hospital County,Hospital Region,IQI Code,IQI Value,Total Cases,Numerator,Observed Rate,Expected Rate,Risk Adjusted Rate,Lower 95CI RAR,Upper 95CI RAR,Compare to State,Compare to National
2011,1,ALBANY MEDICAL CENTER,Albany,Captal/Adiron,IQI18,Gastrointestinal Hemorrhage Mortality Rate,278,5,17.99,25.68,21.12,6.86,49.29,NS,NS
2011,1,ALBANY MEDICAL CENTER,Albany,Captal/Adiron,IQI23,Laparoscopic Cholecystectomy Rate,248,170,685.48,,,,,,
2011,1,ALBANY MEDICAL CENTER,Albany,Captal/Adiron,IQI13,Craniotomy Mortality Rate,433,19,43.88,50.45,45.24,27.24,70.65,NS,NS
2011,1,ALBANY MEDICAL CENTER,Albany,Captal/Adiron,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,532,29,54.51,63.31,57.59,38.57,82.71,NS,NS
2011,1,ALBANY MEDICAL CENTER,Albany,Captal/Adiron,IQI25,Bilateral Cardiac Catheterization Rate,924,10,10.82,,,,,,
2011,1,ALBANY MEDICAL CENTER,Albany,Captal/Adiron,IQI09,Pancreatic Resection Mortality Rate,34,0,0,32.38,0,0,3.04,Below,Below
2011,1,ALBANY MEDICAL CENTER,Albany,Captal/Adiron,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",1206,259,214.76,,,,,,
2011,1,ALBANY MEDICAL CENTER,Albany,Captal/Adiron,IQI21,"Cesarean Delivery Rate, Uncomplicated",1478,501,338.97,,,,,,
2011,1,ALBANY MEDICAL CENTER,Albany,Captal/Adiron,IQI31,Carotid Endarterectomy Mortality Rate,206,0,0,4.05,0,0,3.5,Below,Below
2011,1,ALBANY MEDICAL CENTER,Albany,Captal/Adiron,IQI24,Incidental Appendectomy in the Elderly Rate,387,0,0,,,,,,
2011,1,ALBANY MEDICAL CENTER,Albany,Captal/Adiron,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",275,14,50.91,63.91,60.21,32.92,101.02,NS,NS
2011,1,ALBANY MEDICAL CENTER,Albany,Captal/Adiron,IQI11D,Abdominal Aortic Aneurysm (AAA) Repair Mortality Rate - Unruptured Endovascular,149,0,0,11.56,0,0,3.31,Below,Below
2011,1,ALBANY MEDICAL CENTER,Albany,Captal/Adiron,IQI11B,Abdominal Aortic Aneurysm (AAA) Repair Mortality Rate - Unruptured Open,35,2,57.14,53.3,42.75,5.18,154.43,NS,NS
2011,4,ALBANY MEMORIAL HOSPITAL,Albany,Captal/Adiron,IQI20,Pneumonia Mortality Rate,252,7,27.78,33.15,39.91,16.05,82.23,NS,NS
2011,4,ALBANY MEMORIAL HOSPITAL,Albany,Captal/Adiron,IQI18,Gastrointestinal Hemorrhage Mortality Rate,113,3,26.55,20.7,38.67,7.98,113.02,NS,NS
2011,4,ALBANY MEMORIAL HOSPITAL,Albany,Captal/Adiron,IQI23,Laparoscopic Cholecystectomy Rate,67,61,910.45,,,,,,
2011,4,ALBANY MEMORIAL HOSPITAL,Albany,Captal/Adiron,IQI31,Carotid Endarterectomy Mortality Rate,30,0,0,2.02,0,0,7,NS,NS
2011,4,ALBANY MEMORIAL HOSPITAL,Albany,Captal/Adiron,IQI16,Heart Failure Mortality Rate,206,15,72.82,35.14,90.94,50.9,149.99,Above,Above
2011,4,ALBANY MEMORIAL HOSPITAL,Albany,Captal/Adiron,IQI19,Hip Fracture Mortality Rate,82,5,60.98,29.66,71.5,23.22,166.87,NS,NS
2011,4,ALBANY MEMORIAL HOSPITAL,Albany,Captal/Adiron,IQI24,Incidental Appendectomy in the Elderly Rate,98,0,0,,,,,,
2011,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI21,"Cesarean Delivery Rate, Uncomplicated",2281,697,305.57,,,,,,
2011,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",1909,360,188.58,,,,,,
2011,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI13,Craniotomy Mortality Rate,69,0,0,44.55,0,0,4.28,Below,Below
2011,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI18,Gastrointestinal Hemorrhage Mortality Rate,414,9,21.74,29.55,22.19,10.15,42.12,NS,NS
2011,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI25,Bilateral Cardiac Catheterization Rate,733,7,9.55,,,,,,
2011,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,421,19,45.13,52.79,57.18,34.42,89.29,NS,NS
2011,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI09B,Pancreatic Resection Mortality Rate without Pancreatic Cancer Dx,31,1,32.26,22.84,41.4,1.05,230.67,NS,NS
2011,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",243,16,65.84,74.17,67.1,38.35,108.96,NS,NS
2011,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI09A,Pancreatic Resection Mortality Rate with Pancreatic Cancer Dx,35,0,0,32.05,0,0,2.85,Below,Below
2011,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI24,Incidental Appendectomy in the Elderly Rate,466,4,8.58,,,,,,
2011,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI20,Pneumonia Mortality Rate,526,6,11.41,55.76,9.74,3.58,21.21,Below,Below
2011,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI09,Pancreatic Resection Mortality Rate,66,1,15.15,28.53,14.27,0.36,79.53,NS,NS
2011,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",372,35,94.09,,,,,,
2011,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI19,Hip Fracture Mortality Rate,178,4,22.47,46.94,16.65,4.54,42.63,NS,NS
2011,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI23,Laparoscopic Cholecystectomy Rate,180,151,838.89,,,,,,
2011,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI14,Hip Replacement Mortality Rate,541,0,0,0.82,0,0,3.76,NS,NS
2011,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI31,Carotid Endarterectomy Mortality Rate,106,1,9.43,5.77,6.31,0.16,35.16,NS,NS
2011,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",414,35,84.54,,,,,,
2011,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI16,Heart Failure Mortality Rate,666,20,30.03,45.75,28.81,17.6,44.5,NS,NS
2011,37,CUBA MEMORIAL HOSPITAL,Allegheny,Western NY,IQI20,Pneumonia Mortality Rate,30,0,0,7.91,0,0,22.08,Below,Below
2011,39,JONES MEMORIAL HOSPITAL,Allegheny,Western NY,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",53,1,18.87,,,,,,
2011,39,JONES MEMORIAL HOSPITAL,Allegheny,Western NY,IQI16,Heart Failure Mortality Rate,79,9,113.92,36.6,136.61,62.47,259.33,Above,Above
2011,39,JONES MEMORIAL HOSPITAL,Allegheny,Western NY,IQI18,Gastrointestinal Hemorrhage Mortality Rate,55,0,0,26.49,0,0,4.18,Below,Below
2011,39,JONES MEMORIAL HOSPITAL,Allegheny,Western NY,IQI21,"Cesarean Delivery Rate, Uncomplicated",271,83,306.27,,,,,,
2011,39,JONES MEMORIAL HOSPITAL,Allegheny,Western NY,IQI20,Pneumonia Mortality Rate,73,5,68.49,39.46,82.67,26.84,192.91,NS,NS
2011,39,JONES MEMORIAL HOSPITAL,Allegheny,Western NY,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",224,37,165.18,,,,,,
2011,39,JONES MEMORIAL HOSPITAL,Allegheny,Western NY,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",47,1,21.28,,,,,,
2011,42,UNITED HEALTH SERVICES,Broome,Central NY,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",51,5,98.04,71.18,104.1,33.8,242.94,NS,NS
2011,42,UNITED HEALTH SERVICES,Broome,Central NY,IQI18,Gastrointestinal Hemorrhage Mortality Rate,55,1,18.18,30.95,17.72,0.45,98.71,NS,NS
2011,42,UNITED HEALTH SERVICES,Broome,Central NY,IQI14,Hip Replacement Mortality Rate,159,0,0,1.31,0,0,2.34,NS,NS
2011,42,UNITED HEALTH SERVICES,Broome,Central NY,IQI16,Heart Failure Mortality Rate,77,6,77.92,32.02,106.82,39.2,232.5,NS,NS
2011,42,UNITED HEALTH SERVICES,Broome,Central NY,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,51,5,98.04,71.21,92.09,29.9,214.91,NS,NS
2011,42,UNITED HEALTH SERVICES,Broome,Central NY,IQI19,Hip Fracture Mortality Rate,50,3,60,28.43,73.41,15.14,214.52,NS,NS
2011,42,UNITED HEALTH SERVICES,Broome,Central NY,IQI20,Pneumonia Mortality Rate,113,4,35.4,35.97,46.87,12.77,120.01,NS,NS
2011,43,OUR LADY OF LOURDES MEM,Broome,Central NY,IQI16,Heart Failure Mortality Rate,356,11,30.9,37.34,36.33,18.13,65,NS,NS
2011,43,OUR LADY OF LOURDES MEM,Broome,Central NY,IQI21,"Cesarean Delivery Rate, Uncomplicated",1076,348,323.42,,,,,,
2011,43,OUR LADY OF LOURDES MEM,Broome,Central NY,IQI31,Carotid Endarterectomy Mortality Rate,42,0,0,3.24,0,0,4.37,NS,NS
2011,43,OUR LADY OF LOURDES MEM,Broome,Central NY,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",134,14,104.48,127.01,62.17,33.99,104.32,NS,NS
2011,43,OUR LADY OF LOURDES MEM,Broome,Central NY,IQI23,Laparoscopic Cholecystectomy Rate,104,96,923.08,,,,,,
2011,43,OUR LADY OF LOURDES MEM,Broome,Central NY,IQI14,Hip Replacement Mortality Rate,181,0,0,0.92,0,0,3.36,NS,NS
2011,43,OUR LADY OF LOURDES MEM,Broome,Central NY,IQI20,Pneumonia Mortality Rate,436,19,43.58,35.89,57.83,34.82,90.31,NS,NS
2011,43,OUR LADY OF LOURDES MEM,Broome,Central NY,IQI19,Hip Fracture Mortality Rate,128,6,46.88,31.05,52.52,19.27,114.31,NS,NS
2011,43,OUR LADY OF LOURDES MEM,Broome,Central NY,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,134,14,104.48,128.04,54.58,29.84,91.57,NS,NS
2011,43,OUR LADY OF LOURDES MEM,Broome,Central NY,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",160,1,6.25,,,,,,
2011,43,OUR LADY OF LOURDES MEM,Broome,Central NY,IQI18,Gastrointestinal Hemorrhage Mortality Rate,188,4,21.28,20.85,30.78,8.39,78.81,NS,NS
2011,43,OUR LADY OF LOURDES MEM,Broome,Central NY,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",178,1,5.62,,,,,,
2011,43,OUR LADY OF LOURDES MEM,Broome,Central NY,IQI24,Incidental Appendectomy in the Elderly Rate,161,2,12.42,,,,,,
2011,43,OUR LADY OF LOURDES MEM,Broome,Central NY,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",916,189,206.33,,,,,,
2011,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",1062,207,194.92,,,,,,
2011,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",317,40,126.18,,,,,,
2011,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI20,Pneumonia Mortality Rate,385,17,44.16,32.17,65.38,38.08,104.67,NS,NS
2011,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI11,Abdominal Aortic Aneurysm (AAA) Repair Mortality Rate,40,1,25,28.5,38.92,0.99,216.87,NS,NS
2011,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI13,Craniotomy Mortality Rate,177,7,39.55,53.17,38.69,15.56,79.72,NS,NS
2011,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,605,42,69.42,58.23,79.74,57.47,107.78,NS,NS
2011,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI21,"Cesarean Delivery Rate, Uncomplicated",1341,450,335.57,,,,,,
2011,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI25,Bilateral Cardiac Catheterization Rate,677,3,4.43,,,,,,
2011,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",605,42,69.42,58.3,90,64.86,121.65,NS,NS
2011,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI11D,Abdominal Aortic Aneurysm (AAA) Repair Mortality Rate - Unruptured Endovascular,35,0,0,5.7,0,0,6.71,Below,Below
2011,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",279,36,129.03,,,,,,
2011,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI18,Gastrointestinal Hemorrhage Mortality Rate,190,8,42.11,27,47.04,20.31,92.69,NS,NS
2011,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI19,Hip Fracture Mortality Rate,108,3,27.78,30.62,31.56,6.51,92.22,NS,NS
2011,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI16,Heart Failure Mortality Rate,367,21,57.22,36.82,68.22,42.23,104.28,NS,NS
2011,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI23,Laparoscopic Cholecystectomy Rate,107,88,822.43,,,,,,
2011,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI24,Incidental Appendectomy in the Elderly Rate,184,2,10.87,,,,,,
2011,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI31,Carotid Endarterectomy Mortality Rate,92,0,0,2.11,0,0,6.7,NS,NS
2011,66,OLEAN GENERAL HOSP MAIN,Cattaraugus,Western NY,IQI14,Hip Replacement Mortality Rate,49,0,0,0.73,0,0,4.23,NS,NS
2011,66,OLEAN GENERAL HOSP MAIN,Cattaraugus,Western NY,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",44,7,159.09,98.91,121.57,48.88,250.49,NS,NS
2011,66,OLEAN GENERAL HOSP MAIN,Cattaraugus,Western NY,IQI23,Laparoscopic Cholecystectomy Rate,77,66,857.14,,,,,,
2011,66,OLEAN GENERAL HOSP MAIN,Cattaraugus,Western NY,IQI18,Gastrointestinal Hemorrhage Mortality Rate,116,3,25.86,17.41,44.81,9.24,130.94,NS,NS
2011,66,OLEAN GENERAL HOSP MAIN,Cattaraugus,Western NY,IQI16,Heart Failure Mortality Rate,169,6,35.5,37.1,42,15.41,91.42,NS,NS
2011,66,OLEAN GENERAL HOSP MAIN,Cattaraugus,Western NY,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",597,71,118.93,,,,,,
2011,66,OLEAN GENERAL HOSP MAIN,Cattaraugus,Western NY,IQI21,"Cesarean Delivery Rate, Uncomplicated",703,176,250.36,,,,,,
2011,66,OLEAN GENERAL HOSP MAIN,Cattaraugus,Western NY,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",106,1,9.43,,,,,,
2011,66,OLEAN GENERAL HOSP MAIN,Cattaraugus,Western NY,IQI24,Incidental Appendectomy in the Elderly Rate,83,1,12.05,,,,,,
2011,66,OLEAN GENERAL HOSP MAIN,Cattaraugus,Western NY,IQI19,Hip Fracture Mortality Rate,58,3,51.72,28.14,63.93,13.18,186.84,NS,NS
2011,66,OLEAN GENERAL HOSP MAIN,Cattaraugus,Western NY,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",110,1,9.09,,,,,,
2011,66,OLEAN GENERAL HOSP MAIN,Cattaraugus,Western NY,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,46,7,152.17,103.4,98.44,39.58,202.82,NS,NS
2011,66,OLEAN GENERAL HOSP MAIN,Cattaraugus,Western NY,IQI20,Pneumonia Mortality Rate,269,10,37.17,34.23,51.73,24.8,95.13,NS,NS
2011,85,AUBURN MEMORIAL HOSPITAL,Cayuga,Central NY,IQI21,"Cesarean Delivery Rate, Uncomplicated",370,86,232.43,,,,,,
2011,85,AUBURN MEMORIAL HOSPITAL,Cayuga,Central NY,IQI19,Hip Fracture Mortality Rate,60,3,50,31.23,55.69,11.49,162.76,NS,NS
2011,85,AUBURN MEMORIAL HOSPITAL,Cayuga,Central NY,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",341,58,170.09,,,,,,
2011,85,AUBURN MEMORIAL HOSPITAL,Cayuga,Central NY,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,97,9,92.78,102.83,60.35,27.6,114.57,NS,NS
2011,85,AUBURN MEMORIAL HOSPITAL,Cayuga,Central NY,IQI20,Pneumonia Mortality Rate,265,14,52.83,34.09,73.81,40.35,123.85,NS,NS
2011,85,AUBURN MEMORIAL HOSPITAL,Cayuga,Central NY,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",31,1,32.26,,,,,,
2011,85,AUBURN MEMORIAL HOSPITAL,Cayuga,Central NY,IQI24,Incidental Appendectomy in the Elderly Rate,71,0,0,,,,,,
2011,85,AUBURN MEMORIAL HOSPITAL,Cayuga,Central NY,IQI18,Gastrointestinal Hemorrhage Mortality Rate,117,4,34.19,17.2,59.93,16.33,153.45,NS,NS
2011,85,AUBURN MEMORIAL HOSPITAL,Cayuga,Central NY,IQI16,Heart Failure Mortality Rate,292,19,65.07,33.13,86.2,51.9,134.61,Above,Above
2011,85,AUBURN MEMORIAL HOSPITAL,Cayuga,Central NY,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",97,9,92.78,102.51,68.41,31.28,129.86,NS,NS
2011,85,AUBURN MEMORIAL HOSPITAL,Cayuga,Central NY,IQI23,Laparoscopic Cholecystectomy Rate,72,68,944.44,,,,,,
2011,98,BROOKS MEMORIAL HOSPITAL,Chautatuqua,Western NY,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",113,4,35.4,,,,,,
2011,98,BROOKS MEMORIAL HOSPITAL,Chautatuqua,Western NY,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",462,70,151.52,,,,,,
2011,98,BROOKS MEMORIAL HOSPITAL,Chautatuqua,Western NY,IQI18,Gastrointestinal Hemorrhage Mortality Rate,55,4,72.73,35.96,61,16.62,156.2,NS,NS
2011,98,BROOKS MEMORIAL HOSPITAL,Chautatuqua,Western NY,IQI21,"Cesarean Delivery Rate, Uncomplicated",563,169,300.18,,,,,,
2011,98,BROOKS MEMORIAL HOSPITAL,Chautatuqua,Western NY,IQI16,Heart Failure Mortality Rate,84,3,35.71,41.1,38.14,7.87,111.46,NS,NS
2011,98,BROOKS MEMORIAL HOSPITAL,Chautatuqua,Western NY,IQI14,Hip Replacement Mortality Rate,71,0,0,1.23,0,0,2.5,NS,NS
2011,98,BROOKS MEMORIAL HOSPITAL,Chautatuqua,Western NY,IQI23,Laparoscopic Cholecystectomy Rate,40,38,950,,,,,,
2011,98,BROOKS MEMORIAL HOSPITAL,Chautatuqua,Western NY,IQI19,Hip Fracture Mortality Rate,39,1,25.64,28.94,30.81,0.78,171.68,NS,NS
2011,98,BROOKS MEMORIAL HOSPITAL,Chautatuqua,Western NY,IQI20,Pneumonia Mortality Rate,138,9,65.22,38.89,79.87,36.52,151.63,NS,NS
2011,98,BROOKS MEMORIAL HOSPITAL,Chautatuqua,Western NY,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",101,2,19.8,,,,,,
2011,103,WOMAN'S CHRISTIAN ASSOCIATION,Chautatuqua,Western NY,IQI21,"Cesarean Delivery Rate, Uncomplicated",558,171,306.45,,,,,,
2011,103,WOMAN'S CHRISTIAN ASSOCIATION,Chautatuqua,Western NY,IQI19,Hip Fracture Mortality Rate,96,2,20.83,23.94,30.26,3.67,109.33,NS,NS
2011,103,WOMAN'S CHRISTIAN ASSOCIATION,Chautatuqua,Western NY,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,98,19,193.88,108.18,119.87,72.17,187.19,Above,Above
2011,103,WOMAN'S CHRISTIAN ASSOCIATION,Chautatuqua,Western NY,IQI20,Pneumonia Mortality Rate,261,9,34.48,26.91,61.03,27.91,115.86,NS,NS
2011,103,WOMAN'S CHRISTIAN ASSOCIATION,Chautatuqua,Western NY,IQI25,Bilateral Cardiac Catheterization Rate,111,1,9.01,,,,,,
2011,103,WOMAN'S CHRISTIAN ASSOCIATION,Chautatuqua,Western NY,IQI16,Heart Failure Mortality Rate,318,14,44.03,30.44,63.48,34.71,106.51,NS,NS
2011,103,WOMAN'S CHRISTIAN ASSOCIATION,Chautatuqua,Western NY,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",469,83,176.97,,,,,,
2011,103,WOMAN'S CHRISTIAN ASSOCIATION,Chautatuqua,Western NY,IQI18,Gastrointestinal Hemorrhage Mortality Rate,108,4,37.04,21.02,53.14,14.48,136.06,NS,NS
2011,103,WOMAN'S CHRISTIAN ASSOCIATION,Chautatuqua,Western NY,IQI14,Hip Replacement Mortality Rate,36,0,0,0.66,0,0,4.7,NS,NS
2011,103,WOMAN'S CHRISTIAN ASSOCIATION,Chautatuqua,Western NY,IQI24,Incidental Appendectomy in the Elderly Rate,48,0,0,,,,,,
2011,103,WOMAN'S CHRISTIAN ASSOCIATION,Chautatuqua,Western NY,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",98,19,193.88,107.96,135.74,81.72,211.97,Above,Above
2011,103,WOMAN'S CHRISTIAN ASSOCIATION,Chautatuqua,Western NY,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",97,2,20.62,,,,,,
2011,103,WOMAN'S CHRISTIAN ASSOCIATION,Chautatuqua,Western NY,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",89,1,11.24,,,,,,
2011,114,TLC HEALTH NETWORK,Chautatuqua,Western NY,IQI16,Heart Failure Mortality Rate,66,3,45.45,26.98,73.95,15.25,216.11,NS,NS
2011,114,TLC HEALTH NETWORK,Chautatuqua,Western NY,IQI14,Hip Replacement Mortality Rate,39,0,0,0.61,0,0,5.01,NS,NS
2011,114,TLC HEALTH NETWORK,Chautatuqua,Western NY,IQI20,Pneumonia Mortality Rate,118,10,84.75,28.86,139.85,67.06,257.18,Above,Above
2011,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",1050,183,174.29,,,,,,
2011,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI25,Bilateral Cardiac Catheterization Rate,624,5,8.01,,,,,,
2011,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI13,Craniotomy Mortality Rate,33,3,90.91,82.67,57.2,11.8,167.17,NS,NS
2011,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI19,Hip Fracture Mortality Rate,103,9,87.38,23.44,129.66,59.29,246.14,Above,Above
2011,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",186,33,177.42,,,,,,
2011,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI18,Gastrointestinal Hemorrhage Mortality Rate,110,3,27.27,29.39,27.98,5.77,81.78,NS,NS
2011,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",220,41,186.36,,,,,,
2011,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI16,Heart Failure Mortality Rate,269,16,59.48,32.25,80.94,46.26,131.44,Above,Above
2011,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,344,17,49.42,42.54,77.7,45.26,124.41,NS,NS
2011,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI20,Pneumonia Mortality Rate,429,10,23.31,31.2,35.58,17.06,65.44,NS,NS
2011,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",222,8,36.04,42.14,64.64,27.91,127.37,NS,NS
2011,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI21,"Cesarean Delivery Rate, Uncomplicated",1236,336,271.84,,,,,,
2011,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI23,Laparoscopic Cholecystectomy Rate,79,68,860.76,,,,,,
2011,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI14,Hip Replacement Mortality Rate,130,0,0,0.93,0,0,3.32,NS,NS
2011,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI31,Carotid Endarterectomy Mortality Rate,86,1,11.63,4.18,10.75,0.27,59.88,NS,NS
2011,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI24,Incidental Appendectomy in the Elderly Rate,108,1,9.26,,,,,,
2011,118,ST JOSEPHS HOSPITAL ELMIRA,Chemung,Finger Lakes,IQI18,Gastrointestinal Hemorrhage Mortality Rate,50,1,20,20.37,29.62,0.75,165.02,NS,NS
2011,118,ST JOSEPHS HOSPITAL ELMIRA,Chemung,Finger Lakes,IQI16,Heart Failure Mortality Rate,78,3,38.46,35.05,48.17,9.93,140.77,NS,NS
2011,118,ST JOSEPHS HOSPITAL ELMIRA,Chemung,Finger Lakes,IQI20,Pneumonia Mortality Rate,258,9,34.88,34.59,48.03,21.96,91.17,NS,NS
2011,128,CHENANGO MEMORIAL HOSPITALITAL INC,Chenango,Central NY,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",31,5,161.29,94.37,129.18,41.95,301.47,NS,NS
2011,128,CHENANGO MEMORIAL HOSPITALITAL INC,Chenango,Central NY,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",33,1,30.3,,,,,,
2011,128,CHENANGO MEMORIAL HOSPITALITAL INC,Chenango,Central NY,IQI16,Heart Failure Mortality Rate,77,5,64.94,31.28,91.1,29.58,212.61,NS,NS
